time,latitude,longitude,depth,depth_class,mag,mag_class,place
2024-04-02 02:52:11.385,12.0727,142.2741,59.648,Shallow,4.7,Light,"291 km WSW of Merizo Village, Guam"
2024-04-02 05:08:27.718,32.2701,141.9548,25.011,Shallow,4.4,Light,"Izu Islands, Japan region"
2024-04-02 05:31:14.299,-55.0023,158.732,10.0,Shallow,3.9,Minor,Macquarie Island region
2024-04-02 05:33:18.383,54.766,161.9459,45.745,Shallow,4.0,Light,"166 km SSW of Ust’-Kamchatsk Staryy, Russia"
2024-04-02 05:39:44.397,-43.1983,170.8747,3.808,Shallow,4.2,Light,"54 km S of Hokitika, New Zealand"
2024-04-02 06:39:47.559,-5.4641,147.2774,185.304,Intermediate,4.5,Light,"136 km NNW of Finschhafen, Papua New Guinea"
2024-04-02 09:10:37.434,11.1015,126.3882,10.0,Shallow,4.6,Light,"64 km ENE of Sulangan, Philippines"
2024-04-02 09:32:58.020,44.6524,149.0685,35.0,Shallow,4.9,Light,"113 km SE of Kuril’sk, Russia"
2024-04-02 09:54:08.569,15.8146,146.8779,10.0,Shallow,6.2,Strong,"137 km ENE of Saipan, Northern Mariana Islands"
2024-04-02 11:10:03.846,15.824,144.9538,9.466,Shallow,4.0,Light,"109 km NW of Saipan, Northern Mariana Islands"
2024-04-02 11:20:27.716,13.718,144.7019,132.792,Intermediate,4.4,Light,"26 km NW of Dededo Village, Guam"
2024-04-02 12:19:22.111,0.9656,124.181,141.14,Intermediate,4.4,Light,"63 km NNW of Modisi, Indonesia"
2024-04-02 12:21:37.311,-31.5399,-179.6633,270.155,Intermediate,4.3,Light,Kermadec Islands region
2024-04-02 12:28:49.968,4.349,125.7692,167.056,Intermediate,4.3,Light,"121 km SSE of Sarangani, Philippines"
2024-04-02 12:43:03.815,0.2854,121.6878,142.868,Intermediate,4.2,Light,"155 km W of Gorontalo, Indonesia"
2024-04-02 13:33:41.383,36.4947,27.6382,10.702,Shallow,4.2,Light,"22 km SW of Sými, Greece"
2024-04-02 13:37:21.148,-13.5575,166.7547,13.998,Shallow,4.3,Light,"93 km WNW of Sola, Vanuatu"
2024-04-02 15:55:32.654,-3.3008,123.371,10.805,Shallow,4.8,Light,"121 km NE of Kendari, Indonesia"
2024-04-02 16:17:10.066,-3.2778,123.3041,10.0,Shallow,4.6,Light,"116 km NE of Kendari, Indonesia"
2024-04-02 16:34:37.799,-43.2208,170.9051,5.327,Shallow,4.0,Light,"56 km S of Hokitika, New Zealand"
2024-04-02 16:49:01.983,17.988,146.8447,45.37,Shallow,4.3,Light,"Alamagan region, Northern Mariana Islands"
2024-04-02 18:01:05.010,-15.9515,168.0376,173.172,Intermediate,4.4,Light,"68 km ENE of Lakatoro, Vanuatu"
2024-04-02 18:09:58.748,44.6502,150.003,10.0,Shallow,4.2,Light,"179 km ESE of Kuril’sk, Russia"
2024-04-02 19:07:42.333,42.9741,18.6532,13.13,Shallow,4.0,Light,"21 km ENE of Bileća, Bosnia and Herzegovina"
2024-04-02 19:26:34.847,23.4096,120.2986,22.636,Shallow,4.2,Light,"17 km WSW of Pizitou, Taiwan"
2024-04-02 20:52:31.724,-18.8811,168.3174,43.732,Shallow,4.5,Light,"125 km NW of Isangel, Vanuatu"
2024-04-02 21:23:42.627,-7.8391,128.243,64.067,Shallow,4.4,Light,"156 km ENE of Lospalos, Timor Leste"
2024-04-02 21:35:04.746,22.6348,142.6804,158.969,Intermediate,4.2,Light,"Volcano Islands, Japan region"
2024-04-02 22:16:44.681,15.8934,146.8532,10.0,Shallow,5.2,Moderate,"139 km ENE of Saipan, Northern Mariana Islands"
2024-04-02 23:58:12.173,23.8356,121.5976,40.0,Shallow,7.4,Major,"15 km S of Hualien City, Taiwan"
2024-04-03 00:05:01.965,15.8214,146.8668,10.0,Shallow,5.3,Moderate,"137 km ENE of Saipan, Northern Mariana Islands"
2024-04-03 00:09:31.012,24.1741,121.7374,32.25,Shallow,5.0,Moderate,"25 km NNE of Hualien City, Taiwan"
2024-04-03 00:11:25.266,24.1021,121.6812,13.931,Shallow,6.4,Strong,"15 km NNE of Hualien City, Taiwan"
2024-04-03 00:15:33.177,24.1761,121.8081,33.347,Shallow,4.8,Light,"30 km NE of Hualien City, Taiwan"
2024-04-03 00:16:25.441,23.8113,121.4056,36.322,Shallow,4.8,Light,"27 km SW of Hualien City, Taiwan"
2024-04-03 00:17:16.083,24.0059,121.8453,35.0,Shallow,5.1,Moderate,"24 km E of Hualien City, Taiwan"
2024-04-03 00:17:37.240,24.0049,121.7509,38.611,Shallow,5.2,Moderate,"15 km ENE of Hualien City, Taiwan"
2024-04-03 00:21:01.518,24.1526,121.7366,35.0,Shallow,4.7,Light,"23 km NE of Hualien City, Taiwan"
2024-04-03 00:25:18.309,24.0642,121.4552,18.631,Shallow,4.3,Light,"17 km WNW of Hualien City, Taiwan"
2024-04-03 00:27:01.869,23.8097,121.6207,25.364,Shallow,4.8,Light,"18 km S of Hualien City, Taiwan"
2024-04-03 00:30:58.257,23.9647,121.7918,28.742,Shallow,4.9,Light,"19 km E of Hualien City, Taiwan"
2024-04-03 00:31:12.301,23.9926,121.7893,23.2,Shallow,5.0,Moderate,"18 km E of Hualien City, Taiwan"
2024-04-03 00:35:36.982,24.1511,121.6993,15.864,Shallow,5.6,Moderate,"21 km NNE of Hualien City, Taiwan"
2024-04-03 00:39:42.975,24.2493,121.6542,30.42,Shallow,4.5,Light,"30 km N of Hualien City, Taiwan"
2024-04-03 00:41:05.404,23.9965,121.5924,37.038,Shallow,4.5,Light,"2 km NNW of Hualien City, Taiwan"
2024-04-03 00:42:44.700,23.8191,121.852,36.437,Shallow,4.2,Light,"30 km SE of Hualien City, Taiwan"
2024-04-03 00:43:55.100,23.9995,121.5898,10.789,Shallow,5.3,Moderate,"2 km NNW of Hualien City, Taiwan"
2024-04-03 00:46:44.732,24.1702,121.7273,14.297,Shallow,5.6,Moderate,"24 km NNE of Hualien City, Taiwan"
2024-04-03 00:50:03.795,23.791,121.6614,34.298,Shallow,4.3,Light,"21 km SSE of Hualien City, Taiwan"
2024-04-03 00:50:46.898,23.7725,121.5952,27.179,Shallow,5.2,Moderate,"22 km S of Hualien City, Taiwan"
2024-04-03 00:54:09.210,23.8024,121.6157,35.37,Shallow,4.5,Light,"19 km S of Hualien City, Taiwan"
2024-04-03 01:01:12.630,24.077,121.5601,20.884,Shallow,5.0,Moderate,"11 km NNW of Hualien City, Taiwan"
2024-04-03 01:06:10.799,23.9305,121.6879,35.0,Shallow,4.5,Light,"9 km ESE of Hualien City, Taiwan"
2024-04-03 01:07:16.493,24.0671,121.7272,28.876,Shallow,4.6,Light,"15 km NE of Hualien City, Taiwan"
2024-04-03 01:09:28.121,24.0918,121.8568,35.0,Shallow,4.5,Light,"28 km ENE of Hualien City, Taiwan"
2024-04-03 01:09:37.061,24.174,121.766,10.0,Shallow,5.2,Moderate,"27 km NE of Hualien City, Taiwan"
2024-04-03 01:13:10.456,24.0162,121.7192,35.0,Shallow,4.6,Light,"12 km ENE of Hualien City, Taiwan"
2024-04-03 01:13:44.357,24.0776,121.7275,35.0,Shallow,4.2,Light,"16 km NE of Hualien City, Taiwan"
2024-04-03 01:15:29.465,23.6173,121.6986,35.0,Shallow,4.2,Light,"40 km SSE of Hualien City, Taiwan"
2024-04-03 01:17:41.291,23.9694,121.6633,26.865,Shallow,5.0,Moderate,"6 km E of Hualien City, Taiwan"
2024-04-03 01:19:31.837,23.873,121.6499,6.723,Shallow,5.1,Moderate,"12 km SSE of Hualien City, Taiwan"
2024-04-03 01:21:41.142,24.0706,121.6693,27.072,Shallow,4.2,Light,"12 km NNE of Hualien City, Taiwan"
2024-04-03 01:30:54.311,24.2377,121.9049,37.27,Shallow,4.4,Light,"42 km NE of Hualien City, Taiwan"
2024-04-03 01:33:27.287,24.0686,121.6821,35.0,Shallow,4.4,Light,"12 km NE of Hualien City, Taiwan"
2024-04-03 01:39:35.045,23.7905,121.7975,16.869,Shallow,5.3,Moderate,"28 km SE of Hualien City, Taiwan"
2024-04-03 01:39:47.928,23.7873,121.7835,26.363,Shallow,5.7,Moderate,"27 km SE of Hualien City, Taiwan"
2024-04-03 01:41:14.834,23.3463,122.1012,22.496,Shallow,4.8,Light,"86 km SE of Hualien City, Taiwan"
2024-04-03 01:47:30.781,24.0293,121.7536,35.0,Shallow,4.4,Light,"16 km ENE of Hualien City, Taiwan"
2024-04-03 01:48:58.053,23.7316,121.8019,10.0,Shallow,4.5,Light,"33 km SE of Hualien City, Taiwan"
2024-04-03 01:49:38.775,23.8897,121.8988,10.0,Shallow,5.1,Moderate,"31 km ESE of Hualien City, Taiwan"
2024-04-03 01:51:23.037,23.7431,121.8308,35.0,Shallow,4.9,Light,"34 km SE of Hualien City, Taiwan"
2024-04-03 01:53:57.455,23.8817,121.5533,22.545,Shallow,5.1,Moderate,"11 km SSW of Hualien City, Taiwan"
2024-04-03 01:59:11.108,23.7806,121.901,35.0,Shallow,4.1,Light,"37 km SE of Hualien City, Taiwan"
2024-04-03 02:07:07.238,23.7487,121.8359,30.116,Shallow,4.0,Light,"34 km SE of Hualien City, Taiwan"
2024-04-03 02:08:42.935,23.8145,121.7676,35.0,Shallow,4.5,Light,"24 km SE of Hualien City, Taiwan"
2024-04-03 02:13:38.794,24.1353,121.8025,10.0,Shallow,4.7,Light,"26 km NE of Hualien City, Taiwan"
2024-04-03 02:14:36.488,24.1954,121.9338,41.798,Shallow,5.7,Moderate,"41 km NE of Hualien City, Taiwan"
2024-04-03 02:23:27.076,24.2305,121.6344,35.749,Shallow,5.0,Moderate,"28 km N of Hualien City, Taiwan"
2024-04-03 02:28:16.568,24.1664,121.818,13.194,Shallow,5.1,Moderate,"30 km NE of Hualien City, Taiwan"
2024-04-03 02:38:29.095,23.9281,121.5761,16.764,Shallow,4.9,Light,"6 km SSW of Hualien City, Taiwan"
2024-04-03 02:44:56.739,24.2721,121.9006,35.0,Shallow,4.2,Light,"44 km NE of Hualien City, Taiwan"
2024-04-03 02:46:32.088,23.8735,121.6377,35.0,Shallow,4.5,Light,"11 km SSE of Hualien City, Taiwan"
2024-04-03 02:48:35.168,24.1723,121.9688,35.0,Shallow,4.5,Light,"42 km ENE of Hualien City, Taiwan"
2024-04-03 02:51:10.930,23.9734,121.5,35.0,Shallow,4.2,Light,"10 km W of Hualien City, Taiwan"
2024-04-03 02:54:01.418,23.9869,121.71,37.881,Shallow,4.6,Light,"10 km E of Hualien City, Taiwan"
2024-04-03 03:01:07.487,-31.825,77.4355,10.0,Shallow,5.0,Moderate,Mid-Indian Ridge
2024-04-03 03:01:40.761,24.219,121.7994,35.0,Shallow,4.4,Light,"33 km NE of Hualien City, Taiwan"
2024-04-03 03:02:34.533,23.801,121.6623,10.0,Shallow,4.6,Light,"20 km SSE of Hualien City, Taiwan"
2024-04-03 03:08:09.765,24.0606,121.8427,38.439,Shallow,4.6,Light,"25 km ENE of Hualien City, Taiwan"
2024-04-03 03:09:51.192,1.364,126.3393,54.183,Shallow,4.4,Light,"132 km WNW of Ternate, Indonesia"
2024-04-03 03:11:43.450,24.1977,121.6198,35.0,Shallow,4.4,Light,"24 km N of Hualien City, Taiwan"
2024-04-03 03:12:32.064,23.9644,121.4775,37.223,Shallow,4.0,Light,"12 km W of Hualien City, Taiwan"
2024-04-03 03:14:41.946,24.016,121.9082,35.0,Shallow,4.5,Light,"31 km E of Hualien City, Taiwan"
2024-04-03 03:20:54.461,24.1244,121.6638,35.0,Shallow,4.7,Light,"17 km NNE of Hualien City, Taiwan"
2024-04-03 03:22:04.988,24.1673,121.5816,30.479,Shallow,4.2,Light,"21 km N of Hualien City, Taiwan"
2024-04-03 03:35:20.262,24.1808,121.8765,11.356,Shallow,4.9,Light,"35 km NE of Hualien City, Taiwan"
2024-04-03 03:40:04.523,24.179,121.6236,36.09,Shallow,4.5,Light,"22 km N of Hualien City, Taiwan"
2024-04-03 03:45:36.610,23.773,121.7518,26.108,Shallow,4.8,Light,"27 km SSE of Hualien City, Taiwan"
2024-04-03 03:49:59.824,23.7819,121.7576,26.879,Shallow,4.1,Light,"26 km SE of Hualien City, Taiwan"
2024-04-03 03:57:17.840,23.7997,121.5444,29.509,Shallow,4.9,Light,"20 km SSW of Hualien City, Taiwan"
2024-04-03 04:08:08.943,23.7009,121.7451,31.838,Shallow,4.4,Light,"33 km SSE of Hualien City, Taiwan"
2024-04-03 04:34:44.127,23.9954,121.668,45.326,Shallow,4.8,Light,"6 km ENE of Hualien City, Taiwan"
2024-04-03 04:36:10.809,24.0284,121.7173,32.802,Shallow,4.7,Light,"12 km ENE of Hualien City, Taiwan"
2024-04-03 04:51:22.460,8.5051,126.6773,67.064,Shallow,5.1,Moderate,"40 km ENE of Hinatuan, Philippines"
2024-04-03 04:56:47.181,24.285,121.7399,29.186,Shallow,4.6,Light,"36 km NNE of Hualien City, Taiwan"
2024-04-03 04:58:06.939,24.1779,121.6093,35.0,Shallow,4.5,Light,"22 km N of Hualien City, Taiwan"
2024-04-03 05:23:52.400,24.0801,121.7048,42.321,Shallow,4.3,Light,"15 km NE of Hualien City, Taiwan"
2024-04-03 05:24:14.865,-5.5898,149.4168,173.825,Intermediate,4.6,Light,"69 km NNW of Kandrian, Papua New Guinea"
2024-04-03 05:28:04.325,24.0943,121.698,13.854,Shallow,4.5,Light,"16 km NE of Hualien City, Taiwan"
2024-04-03 05:33:21.992,24.2191,121.7811,18.56,Shallow,4.5,Light,"32 km NE of Hualien City, Taiwan"
2024-04-03 05:38:42.575,23.9069,121.5768,13.91,Shallow,4.5,Light,"8 km SSW of Hualien City, Taiwan"
2024-04-03 05:45:13.195,8.4565,126.6965,70.39,Intermediate,4.9,Light,"40 km ENE of Hinatuan, Philippines"
2024-04-03 06:10:06.606,24.073,121.7402,10.0,Shallow,4.2,Light,"17 km NE of Hualien City, Taiwan"
2024-04-03 06:31:33.452,23.8089,121.615,10.508,Shallow,4.3,Light,"18 km S of Hualien City, Taiwan"
2024-04-03 06:33:57.472,24.1177,121.9286,11.238,Shallow,4.9,Light,"36 km ENE of Hualien City, Taiwan"
2024-04-03 06:56:22.134,26.98,54.0211,10.0,Shallow,4.0,Light,"46 km N of Kīsh, Iran"
2024-04-03 07:05:19.727,24.208,121.6492,21.102,Shallow,4.2,Light,"25 km N of Hualien City, Taiwan"
2024-04-03 07:16:57.082,23.7134,121.6451,10.0,Shallow,4.3,Light,"29 km S of Hualien City, Taiwan"
2024-04-03 07:31:18.706,24.1199,121.7895,36.522,Shallow,4.0,Light,"24 km NE of Hualien City, Taiwan"
2024-04-03 07:48:15.666,38.0086,37.6577,10.0,Shallow,4.3,Light,"19 km ENE of Nurhak, Turkey"
2024-04-03 07:52:38.872,-14.3464,167.2752,219.999,Intermediate,4.7,Light,"59 km SSW of Sola, Vanuatu"
2024-04-03 08:09:47.487,23.697,121.5771,27.267,Shallow,4.4,Light,"31 km S of Hualien City, Taiwan"
2024-04-03 08:17:12.045,24.0137,121.6086,26.281,Shallow,4.3,Light,"4 km N of Hualien City, Taiwan"
2024-04-03 08:38:01.172,23.7241,121.5348,22.426,Shallow,4.3,Light,"28 km SSW of Hualien City, Taiwan"
2024-04-03 08:56:29.517,24.0156,121.6404,20.14,Shallow,4.2,Light,"5 km NE of Hualien City, Taiwan"
2024-04-03 09:02:16.573,-5.8654,112.3387,10.0,Shallow,5.1,Moderate,"111 km N of Paciran, Indonesia"
2024-04-03 09:08:05.155,24.1294,121.6046,33.177,Shallow,4.1,Light,"16 km N of Hualien City, Taiwan"
2024-04-03 09:15:01.310,23.8442,121.6153,26.199,Shallow,4.0,Light,"14 km S of Hualien City, Taiwan"
2024-04-03 09:20:08.753,23.955,121.7132,35.995,Shallow,4.1,Light,"11 km ESE of Hualien City, Taiwan"
2024-04-03 09:40:37.492,24.0385,121.6421,17.133,Shallow,4.1,Light,"7 km NNE of Hualien City, Taiwan"
2024-04-03 09:53:09.378,23.9646,121.6974,34.772,Shallow,4.0,Light,"9 km E of Hualien City, Taiwan"
2024-04-03 09:53:42.571,24.0497,121.7386,34.34,Shallow,4.0,Light,"15 km ENE of Hualien City, Taiwan"
2024-04-03 10:38:55.444,24.1752,121.6545,33.924,Shallow,4.2,Light,"22 km NNE of Hualien City, Taiwan"
2024-04-03 10:40:44.920,43.005,18.699,18.163,Shallow,4.4,Light,"20 km SW of Plužine, Montenegro"
2024-04-03 10:56:37.589,23.9777,121.695,37.514,Shallow,4.1,Light,"9 km E of Hualien City, Taiwan"
2024-04-03 11:25:33.857,-14.3222,167.6496,187.785,Intermediate,4.4,Light,"50 km SSE of Sola, Vanuatu"
2024-04-03 11:51:35.780,23.9992,121.6406,26.224,Shallow,3.9,Minor,"4 km NE of Hualien City, Taiwan"
2024-04-03 12:02:06.491,23.9759,121.6755,15.456,Shallow,3.8,Minor,"7 km E of Hualien City, Taiwan"
2024-04-03 12:14:24.688,8.4477,126.5834,67.524,Shallow,4.4,Light,"28 km ENE of Hinatuan, Philippines"
2024-04-03 13:17:23.852,-6.6505,129.9353,167.77,Intermediate,4.2,Light,Banda Sea
2024-04-03 13:32:00.020,24.0104,121.7682,35.821,Shallow,4.3,Light,"17 km ENE of Hualien City, Taiwan"
2024-04-03 13:41:21.522,23.8125,121.8381,35.049,Shallow,4.2,Light,"29 km SE of Hualien City, Taiwan"
2024-04-03 14:38:34.755,24.1456,121.6943,19.542,Shallow,4.1,Light,"20 km NNE of Hualien City, Taiwan"
2024-04-03 14:49:15.555,24.1328,121.8511,25.537,Shallow,4.3,Light,"30 km NE of Hualien City, Taiwan"
2024-04-03 15:01:41.092,24.2176,121.6971,24.248,Shallow,4.0,Light,"28 km NNE of Hualien City, Taiwan"
2024-04-03 15:30:00.725,23.8702,121.6892,38.527,Shallow,4.4,Light,"14 km SE of Hualien City, Taiwan"
2024-04-03 15:36:27.332,-5.6838,152.9565,10.0,Shallow,4.4,Light,"166 km SSE of Kokopo, Papua New Guinea"
2024-04-03 15:39:10.017,24.136,121.6875,25.124,Shallow,4.5,Light,"19 km NNE of Hualien City, Taiwan"
2024-04-03 15:42:36.205,24.1496,121.6838,20.011,Shallow,4.5,Light,"20 km NNE of Hualien City, Taiwan"
2024-04-03 15:45:10.454,-7.0576,129.6381,139.33,Intermediate,4.3,Light,"Kepulauan Babar, Indonesia"
2024-04-03 15:54:39.253,24.1722,121.6483,25.002,Shallow,4.5,Light,"22 km NNE of Hualien City, Taiwan"
2024-04-03 15:55:12.248,24.2049,121.6751,21.797,Shallow,4.6,Light,"26 km NNE of Hualien City, Taiwan"
2024-04-03 16:10:16.612,2.8594,125.6614,127.604,Intermediate,4.0,Light,"167 km NNE of Bitung, Indonesia"
2024-04-03 17:18:59.079,24.0434,121.795,31.395,Shallow,4.1,Light,"20 km ENE of Hualien City, Taiwan"
2024-04-03 17:39:11.729,23.8606,121.6324,21.744,Shallow,4.2,Light,"13 km SSE of Hualien City, Taiwan"
2024-04-03 18:09:31.073,41.8989,141.5202,112.039,Intermediate,4.5,Light,"59 km ESE of Shikabe, Japan"
2024-04-03 18:29:47.827,23.7919,121.7943,19.696,Shallow,4.9,Light,"28 km SE of Hualien City, Taiwan"
2024-04-03 19:07:25.523,23.9059,121.7144,36.409,Shallow,4.3,Light,"13 km SE of Hualien City, Taiwan"
2024-04-03 19:36:33.428,19.2523,145.3808,174.691,Intermediate,4.4,Light,"Maug Islands region, Northern Mariana Islands"
2024-04-03 19:39:53.848,-2.8329,123.412,10.0,Shallow,4.2,Light,"161 km NE of Kendari, Indonesia"
2024-04-03 19:42:17.523,-24.2278,-179.8843,509.109,Deep,4.3,Light,south of the Fiji Islands
2024-04-03 19:46:52.700,23.7612,121.8012,20.372,Shallow,4.5,Light,"31 km SE of Hualien City, Taiwan"
2024-04-03 19:58:15.172,35.8444,25.8374,87.482,Intermediate,4.1,Light,"65 km N of Eloúnda, Greece"
2024-04-03 20:29:19.365,24.27,121.7986,18.648,Shallow,4.1,Light,"37 km NNE of Hualien City, Taiwan"
2024-04-03 21:56:12.734,24.1938,121.6996,22.541,Shallow,4.2,Light,"25 km NNE of Hualien City, Taiwan"
2024-04-03 22:41:51.445,44.2474,148.4153,47.484,Shallow,4.9,Light,"116 km SSE of Kuril’sk, Russia"
2024-04-03 22:46:35.721,23.9569,121.6906,42.985,Shallow,4.3,Light,"9 km ESE of Hualien City, Taiwan"
2024-04-03 22:48:12.288,24.0452,121.7176,47.934,Shallow,4.2,Light,"13 km ENE of Hualien City, Taiwan"
2024-04-03 22:57:50.870,-11.6052,166.363,124.847,Intermediate,4.6,Light,"115 km SSE of Lata, Solomon Islands"
2024-04-04 00:18:09.785,24.2378,121.6806,29.008,Shallow,4.2,Light,"29 km NNE of Hualien City, Taiwan"
2024-04-04 00:27:29.828,-15.9593,168.5578,260.106,Intermediate,4.5,Light,"123 km E of Lakatoro, Vanuatu"
2024-04-04 00:32:40.955,24.2474,121.632,23.316,Shallow,4.3,Light,"30 km N of Hualien City, Taiwan"
2024-04-04 00:32:52.947,-45.7622,96.4339,10.0,Shallow,4.8,Light,southeast Indian Ridge
2024-04-04 00:39:38.283,38.4599,90.8993,10.0,Shallow,5.1,Moderate,"194 km ESE of Bingtuan Sanshiliu Tuan, China"
2024-04-04 01:02:44.652,-39.5591,174.7787,123.974,Intermediate,4.3,Light,"24 km W of Jerusalem, New Zealand"
2024-04-04 01:29:07.694,23.7474,121.5815,10.589,Shallow,4.3,Light,"25 km S of Hualien City, Taiwan"
2024-04-04 01:37:18.980,52.0006,177.9216,139.821,Intermediate,4.1,Light,"Rat Islands, Aleutian Islands, Alaska"
2024-04-04 02:02:55.319,24.2176,121.8001,18.852,Shallow,4.5,Light,"33 km NE of Hualien City, Taiwan"
2024-04-04 02:15:51.832,35.642,139.6727,100.465,Intermediate,4.4,Light,"3 km SSW of Motoyoyogichō, Japan"
2024-04-04 03:03:50.936,-21.3648,71.357,10.0,Shallow,4.1,Light,Mid-Indian Ridge
2024-04-04 03:14:29.455,24.002,121.6789,36.928,Shallow,4.1,Light,"8 km ENE of Hualien City, Taiwan"
2024-04-04 03:16:30.313,37.7104,141.856,29.0,Shallow,6.1,Strong,"77 km E of Minami-Sōma, Japan"
2024-04-04 03:52:38.707,41.3114,78.7696,10.0,Shallow,4.3,Light,"121 km WNW of Aykol, China"
2024-04-04 04:11:48.938,24.2227,121.7039,31.168,Shallow,4.4,Light,"29 km NNE of Hualien City, Taiwan"
2024-04-04 04:12:56.872,-20.77,169.2642,46.005,Shallow,4.5,Light,"135 km S of Isangel, Vanuatu"
2024-04-04 05:00:30.740,24.2098,121.7837,27.771,Shallow,4.5,Light,"31 km NE of Hualien City, Taiwan"
2024-04-04 05:16:57.223,24.1688,121.7554,32.261,Shallow,4.4,Light,"26 km NE of Hualien City, Taiwan"
2024-04-04 05:40:22.272,-22.0415,171.7,92.093,Intermediate,4.1,Light,southeast of the Loyalty Islands
2024-04-04 06:39:52.091,0.029,123.3349,142.442,Intermediate,4.9,Light,"63 km SSE of Gorontalo, Indonesia"
2024-04-04 06:44:54.427,24.2365,121.873,24.859,Shallow,4.0,Light,"39 km NE of Hualien City, Taiwan"
2024-04-04 07:21:25.993,-5.3466,154.2354,353.993,Deep,4.2,Light,"175 km NW of Panguna, Papua New Guinea"
2024-04-04 08:44:09.581,-9.0713,124.0446,96.725,Intermediate,4.3,Light,"39 km WNW of Pante Makasar, Timor Leste"
2024-04-04 08:56:22.581,26.8646,142.7453,20.084,Shallow,4.0,Light,"Bonin Islands, Japan region"
2024-04-04 10:57:06.625,17.9649,145.8211,248.576,Intermediate,4.1,Light,"Alamagan region, Northern Mariana Islands"
2024-04-04 11:42:09.289,-16.0203,167.8422,188.364,Intermediate,4.5,Light,"46 km E of Lakatoro, Vanuatu"
2024-04-04 13:10:30.832,51.759,177.3457,65.299,Shallow,3.8,Minor,"Rat Islands, Aleutian Islands, Alaska"
2024-04-04 13:54:56.650,-5.0756,149.4982,382.925,Deep,4.0,Light,"88 km NW of Kimbe, Papua New Guinea"
2024-04-04 14:19:08.399,18.1484,146.054,142.544,Intermediate,4.5,Light,"Pagan region, Northern Mariana Islands"
2024-04-04 14:30:07.277,24.24,121.7809,24.978,Shallow,4.8,Light,"34 km NNE of Hualien City, Taiwan"
2024-04-04 15:10:48.324,5.6722,125.4013,77.408,Intermediate,4.6,Light,"5 km NW of Nuing, Philippines"
2024-04-04 16:04:32.601,33.1698,76.816,32.436,Shallow,5.0,Moderate,"33 km S of Padam, India"
2024-04-04 17:24:51.194,24.2361,121.7469,20.481,Shallow,4.4,Light,"32 km NNE of Hualien City, Taiwan"
2024-04-04 18:29:27.742,1.6071,126.3817,60.52,Shallow,4.6,Light,"140 km E of Bitung, Indonesia"
2024-04-04 18:35:01.783,24.1458,121.6806,34.539,Shallow,4.9,Light,"20 km NNE of Hualien City, Taiwan"
2024-04-04 18:42:37.113,24.2834,121.934,22.917,Shallow,4.5,Light,"47 km NE of Hualien City, Taiwan"
2024-04-04 19:24:01.541,-10.9013,165.5957,86.712,Intermediate,4.3,Light,"29 km SW of Lata, Solomon Islands"
2024-04-04 19:29:08.124,21.127,145.6295,35.0,Shallow,4.9,Light,Mariana Islands region
2024-04-04 19:55:30.310,23.7707,121.8886,18.658,Shallow,4.4,Light,"36 km SE of Hualien City, Taiwan"
2024-04-04 20:31:49.325,41.9769,142.4449,63.264,Shallow,5.0,Moderate,"34 km SW of Urakawa, Japan"
2024-04-04 22:07:31.175,-4.3444,134.8243,10.0,Shallow,4.2,Light,"132 km SW of Nabire, Indonesia"
2024-04-04 22:43:05.804,-21.8989,170.1843,10.0,Shallow,4.3,Light,"241 km E of Tadine, New Caledonia"
2024-04-04 23:25:43.473,-12.5708,166.7796,248.316,Intermediate,4.2,Light,"166 km NNW of Sola, Vanuatu"
2024-04-05 02:13:44.240,2.1582,126.8223,68.648,Shallow,4.2,Light,"140 km WNW of Tobelo, Indonesia"
2024-04-05 04:40:55.008,24.1814,121.7574,27.702,Shallow,4.3,Light,"27 km NE of Hualien City, Taiwan"
2024-04-05 04:50:51.121,24.0787,121.684,20.304,Shallow,5.0,Moderate,"13 km NE of Hualien City, Taiwan"
2024-04-05 04:51:52.476,-4.9644,151.5562,147.24,Intermediate,4.5,Light,"104 km SW of Kokopo, Papua New Guinea"
2024-04-05 05:05:38.302,28.0107,54.3287,10.0,Shallow,4.2,Light,"42 km NNE of Gerāsh, Iran"
2024-04-05 06:12:47.647,23.8011,121.5992,10.708,Shallow,4.7,Light,"19 km S of Hualien City, Taiwan"
2024-04-05 06:16:06.859,24.1304,121.6737,20.68,Shallow,4.0,Light,"18 km NNE of Hualien City, Taiwan"
2024-04-05 06:16:19.751,-4.0233,143.1976,12.531,Shallow,4.3,Light,"47 km ENE of Ambunti, Papua New Guinea"
2024-04-05 06:19:29.029,12.1254,144.015,10.0,Shallow,4.3,Light,"144 km SSW of Merizo Village, Guam"
2024-04-05 07:03:38.863,40.7522,84.1737,10.0,Shallow,4.4,Light,"149 km SE of Kuqa, China"
2024-04-05 08:45:53.926,31.03,49.417,10.0,Shallow,4.7,Light,"15 km N of Rāmshīr, Iran"
2024-04-05 08:54:08.832,31.0438,49.4231,10.0,Shallow,4.5,Light,"16 km N of Rāmshīr, Iran"
2024-04-05 08:58:34.603,31.1293,49.4586,10.0,Shallow,4.3,Light,"21 km SW of Rāmhormoz, Iran"
2024-04-05 09:01:35.973,31.2242,49.5241,10.0,Shallow,4.4,Light,"9 km SW of Rāmhormoz, Iran"
2024-04-05 09:04:57.136,23.9793,121.6487,27.455,Shallow,4.3,Light,"4 km E of Hualien City, Taiwan"
2024-04-05 10:08:49.044,24.0382,121.686,18.764,Shallow,3.8,Minor,"10 km NE of Hualien City, Taiwan"
